iter,mean_reward,mean_energy_per_atom,invalid_rate,kl,clipfrac,adv_abs_mean,match_rate,mean_rmsd,corr_rmsd,relative_energy_per_atom,gen_energy_per_atom,ref_energy_per_atom,invalid_energy_rate,sec
169,5.910160063011567,-5.908101716145341,0.0,1.0957291734218597,0.03852430650033057,0.6931731700897217,,,,,,,,34.41
170,5.9086815264319394,-5.906238373391153,0.0,1.1476886409521103,0.02741319513414055,0.6984083652496338,0.578125,0.0808151213535381,0.2576587420325142,0.22741821916882898,-5.494190578223838,-5.721608797392667,0.0,34.55
171,5.913527819955133,-5.911520503257357,0.0,1.1557244735956191,0.028862847900018095,0.7132550477981567,,,,,,,,34.18
172,5.903203817212165,-5.901100850890257,0.0,1.1636728876829148,0.019874132042750715,0.7028324604034424,,,,,,,,34.49
173,5.9154780393710125,-5.913630131818355,0.0,1.1947407978773117,0.03692708414979279,0.7033847570419312,,,,,,,,33.4
174,5.9181985288372205,-5.916133871528187,0.0,1.148035044670105,0.02943576416000724,0.710260808467865,,,,,,,,33.64
175,5.913337701718422,-5.907214551578675,0.0,1.1737721455097199,0.03241753563750535,0.6791263818740845,,,,,,,,33.34
176,5.921714994871555,-5.919085974095478,0.0,1.1636466407775878,0.04834201440215111,0.699617326259613,,,,,,,,33.37
177,5.924034059297908,-5.922017380156155,0.0,1.1816504746675491,0.032868923433125016,0.7064892053604126,,,,,,,,33.41
178,5.913205269168885,-5.912183040154299,0.0,1.243237810730934,0.03031250082887709,0.7168281078338623,,,,,,,,34.48
179,5.91521551601179,-5.912684578674712,0.0,1.2736899667978288,0.029205728955566883,0.6702336668968201,,,,,,,,34.42
180,5.916573810128182,-5.913824390509121,0.0,1.269267217516899,0.02337673622649163,0.6890736222267151,0.6171875,0.08745481405079003,0.24538226804697197,0.2898747095473233,-5.43173418583244,-5.721608895379763,0.0,34.39
181,5.912624530987865,-5.90759698649691,0.0,1.2796389609575272,0.02931423654779792,0.7051101922988892,,,,,,,,34.23
182,5.918073269939978,-5.915979442040303,0.0,1.287152026295662,0.022877603895030917,0.6905428171157837,,,,,,,,34.33
183,5.92223341103711,-5.91913200518826,0.0,1.3125486773252488,0.02173177116899751,0.6985608339309692,,,,,,,,34.74
184,5.911883896896839,-5.910040983779444,0.0,1.338907529115677,0.02021267403382808,0.6848119497299194,,,,,,,,34.43
185,5.917633776351893,-5.917102243693634,0.0,1.3319244080781936,0.018546007422264664,0.7265587449073792,,,,,,,,34.4
186,5.909267014447376,-5.907097738608718,0.0,1.3414195150136947,0.019118924052454533,0.67140793800354,,,,,,,,34.53
187,5.90368960694734,-5.901349586173005,0.0,1.3961129933595657,0.02131076402263716,0.7112870216369629,,,,,,,,34.47
188,5.918364453886607,-5.915852327915353,0.0,1.365406808257103,0.02233072925824672,0.7181055545806885,,,,,,,,33.07
189,5.909819030968717,-5.907517563569404,0.0,1.4001167798042298,0.02700954901985824,0.6948522329330444,,,,,,,,33.18
190,5.917248810129043,-5.912500887071447,0.0,1.412037374973297,0.021167534943670033,0.6831424832344055,0.6015625,0.08042055373284897,0.24759673935491697,0.2503224532948085,-5.4712861366915355,-5.721608589986344,0.0078125,33.33
191,5.914113787517919,-5.913796116030287,0.0,1.4246489012241363,0.026783854733221233,0.7683271169662476,,,,,,,,34.57
192,5.905444095925434,-5.899377847476197,0.0,1.4303912913799286,0.030056423312053084,0.684136152267456,,,,,,,,34.58
193,5.909586729904531,-5.904502189758102,0.0,1.4533023047447204,0.034357639127410945,0.6672335863113403,,,,,,,,33.52
194,5.905553981933117,-5.901140647953643,0.0,1.5388869798183442,0.027534722248092294,0.6942515969276428,,,,,,,,33.35
195,5.908450433049884,-5.902900505269923,0.0,1.5084211242198944,0.028658854640088976,0.6906313896179199,,,,,,,,33.85
196,5.910494073358045,-5.909599160274402,0.0,1.5392286002635955,0.027170139043591918,0.7168415784835815,,,,,,,,36.38
197,5.903325241585084,-5.900073774850794,0.0,1.559676570892334,0.023684896416962146,0.6981062889099121,,,,,,,,35.02
198,5.906672036062381,-5.905121918612471,0.0,1.561689487695694,0.021979167046956717,0.7291748523712158,,,,,,,,33.29
199,5.905660986895445,-5.900298040746046,0.0,1.5489408624172212,0.02131510415347293,0.6963628530502319,0.6171875,0.10721884765743916,0.25758038253857574,0.4542592999944812,-5.267349341683037,-5.721608641677518,0.0078125,33.34
